timestamp -- motor_step_command,mfc1_stpt,mfc2_stpt,mfc3_stpt,led1_stpt,led2_stpt,sig_status,ft_posx,ft_posy,ft_frame,ft_error,ft_roll,ft_pitch,ft_yaw,ft_heading,adapted_center,instrip,mode,strip_thresh
03/21/2024-15:05:39.773146 -- 800300,0.02,0.0,0.0,1.0,0.0,0,-11.2583858250468,1.7344436874372,124,8853.3302832244,0.0015177044686998,-0.012280102768552,-0.018591206947088,3.6211873168117,nan,False,live,nan
03/21/2024-15:05:39.804520 -- 800300,0.02,0.0,0.0,1.0,0.0,0,-11.3090686198194,1.7385215810581198,126,8935.3414634146,-0.00069101757238984,-0.0010709350167161,0.025984993930108,3.600718851849,nan,False,live,nan
03/21/2024-15:05:39.840809 -- 800300,0.02,0.0,0.0,1.0,0.0,0,-11.2717055077431,1.6863487613155501,128,8657.011328976,-0.00056934162402948,0.0051824872904989,-0.0086884725460838,3.5765799896459,nan,False,live,nan
03/21/2024-15:05:39.873303 -- 800300,0.02,0.0,0.0,1.0,0.0,0,-11.1693369861696,1.75488154343256,130,8885.1271777003,-0.031749076650702,-0.0046061466487156,-0.0022019167359636,3.585904546632,nan,False,live,nan
03/21/2024-15:05:39.908386 -- 800300,0.02,0.0,0.0,1.0,0.0,0,-11.1350817373173,1.9299941773741502,132,9100.4259581882,-0.03094116925397,0.0032163924685628,0.0026323384684508,3.5968782046538,nan,False,live,nan
03/21/2024-15:05:39.939946 -- 800300,0.02,0.0,0.0,1.0,0.0,0,-11.1030843125409,2.23742127301653,134,9942.9886759582,-0.055582695472371,0.03435743200178,-0.0486313781198,3.663472777575,nan,False,live,nan
03/21/2024-15:05:39.974367 -- 800300,0.02,0.0,0.0,1.0,0.0,0,-11.302461756924,2.70658682326392,136,11244.537254902,-0.054525532802841,0.11442458455571,-0.17611826629523,3.9100156035438,nan,False,live,nan
03/21/2024-15:05:40.006373 -- 800249,0.02,0.0,0.0,1.0,0.0,0,-11.5271607738483,3.3971108299547996,138,11336.907189542,-0.037309285540372,0.10155599143118,-0.17861424263701,4.3207848871616,nan,False,live,nan
03/21/2024-15:05:40.040199 -- 800189,0.02,0.0,0.0,1.0,0.0,0,-11.813361399834601,4.1081033487501,140,10052.613943355,0.067160128743806,0.10607653042561,-0.27617776287104,4.7923303510446,nan,False,live,nan
03/21/2024-15:05:40.073303 -- 800151,0.02,0.0,0.0,1.0,0.0,0,-11.5117713476652,4.2875117604408,142,9294.7534843206,-0.035550131152141,0.016929577168555,-0.1558227789716,5.0919165017341,nan,False,live,nan
03/21/2024-15:05:40.105857 -- 800136,0.02,0.0,0.0,1.0,0.0,0,-11.4289966943478,4.5830510567238,144,9201.2761324042,0.020520022543383,0.045917881214733,0.016339932033411,5.2131929222264,nan,False,live,nan
03/21/2024-15:05:40.140871 -- 800137,0.02,0.0,0.0,1.0,0.0,0,-11.3757361795194,4.5472502811123,146,9389.1742160279,-0.0043857762893769,0.010292056153279,0.012654997500623,5.2064861136969,nan,False,live,nan
03/21/2024-15:05:40.173291 -- 800148,0.02,0.0,0.0,1.0,0.0,0,-11.2407428925915,4.5004827817854,148,9797.7168989547,-0.031333766801267,0.0089001634609685,0.040429750852868,5.1200591157693,nan,False,live,nan
03/21/2024-15:05:40.207068 -- 800147,0.02,0.0,0.0,1.0,0.0,0,-11.0282670218262,4.7275682756742,150,10604.082752613,-0.0045339646674587,0.052906397342316,-0.026440858366933,5.1223520722107,nan,False,live,nan
03/21/2024-15:05:40.241099 -- 800145,0.02,0.0,0.0,1.0,0.0,0,-11.0506614179313,4.7302060874886,152,10401.450783972,0.0072457501012236,-0.022674424227529,-0.0065713469802965,5.1412654113622,nan,False,live,nan
03/21/2024-15:05:40.275274 -- 800143,0.02,0.0,0.0,1.0,0.0,0,-10.9901908401471,4.7106193235778,154,10085.639372822,0.0017597449974618,-0.011901297780188,0.0033397565199135,5.1540863709588,nan,False,live,nan
03/21/2024-15:05:40.307127 -- 800143,0.02,0.0,0.0,1.0,0.0,0,-10.9952343722688,4.6845919106469,156,9996.0644599303,0.00029718091058137,-0.0040909131091434,0.00076629580507699,5.1524968899203,nan,False,live,nan
03/21/2024-15:05:40.343236 -- 800144,0.02,0.0,0.0,1.0,0.0,0,-11.0094550504752,4.6916105099508,158,9599.6994773519,-0.0089190735013421,0.0033758700587482,-0.0018693525555112,5.1516773420924,nan,False,live,nan
03/21/2024-15:05:40.373389 -- 800143,0.02,0.0,0.0,1.0,0.0,0,-11.0071912838253,4.7095565672319,160,9624.9764808362,0.0092084550305813,0.0010511590691101,-0.0014619895017044,5.1549980552606,nan,False,live,nan
03/21/2024-15:05:40.406758 -- 800142,0.02,0.0,0.0,1.0,0.0,0,-11.022211606027799,4.7253886313379,162,9426.7918118467,0.013037078093269,-0.00080697848284739,-0.0027635099472319,5.1602928466235,nan,False,live,nan
03/21/2024-15:05:40.441754 -- 800128,0.02,0.0,0.0,1.0,0.0,0,-10.9688323945698,5.2463327867409,164,9268.6977351916,0.061140076297637,0.097108495265923,-0.08025808097543,5.2770857540471,nan,False,live,nan
03/21/2024-15:05:40.472824 -- 800097,0.02,0.0,0.0,1.0,0.0,0,-11.121697556029801,6.1325537889792,166,7698.625,0.099676080162245,0.085061925187755,-0.10089114967474,5.5137434837092,nan,False,live,nan
03/21/2024-15:05:40.506328 -- 800083,0.02,0.0,0.0,1.0,0.0,0,-11.0715108815844,6.4930857118242,168,7070.9904181185,0.079665636252472,0.022290036838277,-0.041980353379642,5.6273255249724,nan,False,live,nan
03/21/2024-15:05:40.539828 -- 800095,0.02,0.0,0.0,1.0,0.0,0,-11.488137595820099,6.721857783467399,170,6819.0827526132,0.089147800035169,-0.03022809152365,0.058669679284132,5.5317445383626,nan,False,live,nan
03/21/2024-15:05:40.572951 -- 800100,0.02,0.0,0.0,1.0,0.0,0,-11.7408371377122,6.8495372246394,172,6325.4089721254,0.034344957547944,-0.033117894770175,0.041195687024615,5.4945940364951,nan,False,live,nan
03/21/2024-15:05:40.607169 -- 800123,0.02,0.0,0.0,1.0,0.0,0,-12.457488065442,7.0237309054185,174,8262.868902439,0.14229689528515,-0.038342827860483,0.089641899997426,5.3142973608763,nan,False,live,nan
03/21/2024-15:05:40.637277 -- 800160,0.02,0.0,0.0,1.0,0.0,0,-12.694922234914198,7.081076270807699,176,10670.978222997,0.053248674607565,-0.0030963152798441,0.14467749383713,5.0220738798714,nan,False,live,nan
03/21/2024-15:05:40.658822 -- 800164,0.02,0.0,0.0,1.0,0.0,0,-13.1018666307735,7.2919278169941,177,10907.610191638,0.15016595110416,0.028151718423959,0.033911140135005,4.9881627397364,nan,False,live,nan
03/21/2024-15:05:40.689029 -- 800160,0.02,0.0,0.0,1.0,0.0,0,-13.2821560773075,7.1990361184569,179,11298.209930314,0.0209961222204,0.012156215193148,-0.071214154802422,5.0253979493524,nan,False,live,nan
03/21/2024-15:05:40.722743 -- 800155,0.02,0.0,0.0,1.0,0.0,0,-13.3745744305869,7.1279634288147,181,10643.371515679,-0.0083871856419751,-0.032687214385049,0.030975648671856,5.0634216068182,nan,False,live,nan
03/21/2024-15:05:40.758830 -- 800154,0.02,0.0,0.0,1.0,0.0,0,-13.3816986265314,7.1214837467172,183,10112.033101045,0.013215389978984,0.015640459801029,-0.012895443974142,5.0696584955958,nan,False,live,nan
03/21/2024-15:05:40.790313 -- 800166,0.02,0.0,0.0,1.0,0.0,0,-13.373855388888899,7.0239274649769,185,10307.56445993,-0.0026386335975431,-0.012951930741149,0.031544000254982,4.9757310935035,nan,False,live,nan
03/21/2024-15:05:40.824293 -- 800168,0.02,0.0,0.0,1.0,0.0,0,-13.356097695018299,7.0200221593359,187,10579.832752613,-0.019541518018659,0.018948660436375,0.0091712138681205,4.9564632882426,nan,False,live,nan
03/21/2024-15:05:40.857656 -- 800162,0.02,0.0,0.0,1.0,0.0,0,-13.380479794895699,7.0252164526929,189,10161.690766551,0.0034845347080991,0.0068974956475468,-0.027369857865509,5.0091858022485,nan,False,live,nan
03/21/2024-15:05:40.888272 -- 800162,0.02,0.0,0.0,1.0,0.0,0,-13.3988903712216,6.9696664596984,191,10044.831010453,0.02184285809616,0.0044432763963186,-0.001651642950694,5.0047111420767,nan,False,live,nan
03/21/2024-15:05:40.907019 -- 800165,0.02,0.0,0.0,1.0,0.0,0,-13.375220120727,7.0072341009009005,192,9872.9594947735,-0.0041030500498908,0.014221140200243,0.021949420477844,4.9827617215989,nan,False,live,nan
03/21/2024-15:05:40.940340 -- 800165,0.02,0.0,0.0,1.0,0.0,0,-13.3772003395875,7.0035781968567,194,9569.2979094077,0.015464607283674,-0.013884715181814,-0.021676101594506,4.9812096401449,nan,False,live,nan
03/21/2024-15:05:40.973053 -- 800165,0.02,0.0,0.0,1.0,0.0,0,-13.2996232241616,6.9592866349137,196,9670.3162020906,-0.022720436755458,-0.0082960334371959,0.0019883717928098,4.9829773805931,nan,False,live,nan
03/21/2024-15:05:41.007401 -- 800165,0.02,0.0,0.0,1.0,0.0,0,-13.301260315380599,6.9583609772481,198,9673.5243902439,-0.011882167701449,-0.0023912820088022,0.0051044458765023,4.9828024984957,nan,False,live,nan
03/21/2024-15:05:41.039581 -- 800165,0.02,0.0,0.0,1.0,0.0,0,-13.325077851760499,6.949247891058599,200,9761.4507839721,0.0085694194612043,0.0064008917519696,-0.0012090293894154,4.9801610627047,nan,False,live,nan
03/21/2024-15:05:41.074228 -- 800166,0.02,0.0,0.0,1.0,0.0,0,-13.311885034992299,6.9751681299251995,202,9523.1768292683,0.0073315032620777,0.0069732341669943,0.00030504671801916,4.9766171981783,nan,False,live,nan
03/21/2024-15:05:41.106545 -- 800166,0.02,0.0,0.0,1.0,0.0,0,-13.311635428290302,6.973331952036,204,9344.7094947735,0.00011075002503667,0.0089371844414083,0.0030087971528361,4.9766820936053,nan,False,live,nan
03/21/2024-15:05:41.140611 -- 800166,0.02,0.0,0.0,1.0,0.0,0,-13.299854286613801,6.958816944254401,206,9018.5831881533,-0.0024888195148563,0.00012461353515896,-0.0020859815783587,4.978843468384,nan,False,live,nan
03/21/2024-15:05:41.173916 -- 800165,0.02,0.0,0.0,1.0,0.0,0,-13.3044897928884,6.961859750533501,208,8562.7360627178,-0.0019624556972788,0.0014698314967761,-0.00068625430159413,4.9807707371679,nan,False,live,nan
