timestamp -- motor_step_command,mfc1_stpt,mfc2_stpt,mfc3_stpt,led1_stpt,led2_stpt,sig_status,ft_posx,ft_posy,ft_frame,ft_error,ft_roll,ft_pitch,ft_yaw,ft_heading,adapted_center,instrip,mode,strip_thresh
03/26/2024-14:40:14.180613 -- 800300,0.3,0.0,0.0,1.0,0.0,0,0.46499238402567,-0.25272133089634796,120,9728.803554724,-0.047822468087754,-0.010385011828735,3.2109015892719e-05,3.632316407597,nan,False,live,nan
03/26/2024-14:40:14.216101 -- 800300,0.3,0.0,0.0,1.0,0.0,0,0.52687664872008,-0.11474611168511399,122,9512.7382739212,-0.0080290771998828,0.00027810013134468,0.038240334926435,3.5963109690881,nan,False,live,nan
03/26/2024-14:40:14.248569 -- 800300,0.3,0.0,0.0,1.0,0.0,0,0.71350975418562,-0.091882785473544,124,9382.3331784387,-0.008749923822939,-0.018295583782691,0.12226196622969,3.4161178349088,nan,False,live,nan
03/26/2024-14:40:14.282651 -- 800300,0.3,0.0,0.0,1.0,0.0,0,0.9431883182615699,0.046138148953464,126,9816.6605504587,-0.020284825411486,-0.040633239075137,0.12043663142965,3.156439877082,nan,False,live,nan
03/26/2024-14:40:14.315973 -- 800500,0.3,0.0,0.0,1.0,0.0,0,1.0838088063933,0.262757578093185,128,9466.3845405931,-0.056118794987617,-0.033037398432417,0.057366607858417,3.0120800678708,nan,False,live,nan
03/26/2024-14:40:14.352296 -- 800500,0.3,0.0,0.0,1.0,0.0,0,1.02111909446232,0.3407547622758,130,9170.720749543,-0.030326917683665,0.016375932244128,-0.037427754274477,3.0751021346276,nan,False,live,nan
03/26/2024-14:40:14.383293 -- 800500,0.3,0.0,0.0,1.0,0.0,0,1.01493556276914,0.37174175198442,132,9246.3236216943,-0.0047015014249293,0.0093413542379883,-0.014083800797135,3.1296169353659,nan,False,live,nan
03/26/2024-14:40:14.417070 -- 800500,0.3,0.0,0.0,1.0,0.0,0,0.8695068717708301,0.51805697218413,134,18614.167587477,-0.048590863034026,0.021368091208536,0.04441820964528,3.0509358964017,nan,False,live,nan
03/26/2024-14:40:14.449571 -- 800500,0.3,0.0,0.0,1.0,0.0,0,1.1190841036581,0.231201875337831,136,9171.1605335787,0.044401599523524,-0.025004415187678,0.056987692016764,2.8198808452339,nan,False,live,nan
03/26/2024-14:40:14.483834 -- 800500,0.3,0.0,0.0,1.0,0.0,0,1.22744108350905,0.088958043690306,138,9682.0121130552,0.0091913293363256,-0.036297727697786,-0.059395359966464,2.8541205067363,nan,False,live,nan
