0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.565411, -0.008751, 0.011192, 0, 0, 0, -0, 0, 0, 0, 1.2216020805184e+15, 0, 0, 63435689.196
1, 0, 0, 0, 5804.079105761, 0, 0, 0, 0, 0, 0, 1.565411, -0.008751, 0.011192, 0, 0, 0, -0, 0, 0, 0, 1.221602097186e+15, 1, 16667568, 63435702.027
2, -0.0019765040574421, 0.029140279022654, -0.0097533160542969, 6006.8727534148, -0.0023615263532026, 0.0099059794306615, 0.029060013225473, -0.0019765040574421, 0.029140279022654, -0.0097533160542969, 1.5631305336353, 0.021796781812849, 0.026307610223362, 0.0099389176850325, 0.0022172750469799, 6.2541252939541, 0.23402592370458, 0.010183576738924, 0.0099059794306615, 0.0023615263532026, 1.2216021138547e+15, 2, 16668728, 63435718.681
3, -0.0025753126768783, 0.015198458700272, 0.011873188153028, 6368.8904109589, -0.0027502024366661, -0.011795754783217, 0.015228083753919, -0.0047987954107411, 0.044313551429681, 0.0020967969159014, 1.5600264435898, 0.02443626792017, 0.047470393511593, -0.0017479610901951, 0.0053981005796053, 6.2388972102002, 2.9125328088718, 0.012112119729776, -0.0018897753525551, 0.0051117287898687, 1.2216021305228e+15, 3, 16668104, 63435735.353
4, -0.0039772040831512, 0.013316293146316, 0.002179267726918, 6884.9989293362, -0.0041428028203074, -0.0021142864261303, 0.01327621937916, -0.0088100357835993, 0.0576287925055, 0.0042197133444449, 1.5557250060787, 0.033206307551279, 0.0595019716973, -0.0036486072941429, 0.0096431292507184, 6.225620990821, 2.0426909528699, 0.0046511312924562, -0.0040040617786854, 0.0092545316101761, 1.2216021471909e+15, 4, 16668112, 63435752.04
5, 0.020915661103203, -0.018023442612539, -0.049392719034232, 6660.2081673307, 0.021067883796233, 0.049328727288325, -0.018021403748005, 0.01348560640217, 0.03976380586482, -0.044631464353323, 1.5782434930534, 0.057651180422281, 0.0072623402259722, 0.044598854195527, -0.013793775881102, 6.243642394569, 5.879544412186, 0.053639342497252, 0.045324665509639, -0.011813352186057, 1.2216021638589e+15, 5, 16668024, 63435768.809
6, 0.012575065332315, -0.03630211884646, -0.042087949938548, 6746.6517690875, 0.012971389094181, 0.04191299170569, -0.036365035709186, 0.027701378591933, 0.0034592911969984, -0.086203710922848, 1.5922696958582, 0.061828473922599, -0.05401758998408, 0.086223081338446, -0.027656699709667, 6.2800074302782, 5.9830507103152, 0.043874318328082, 0.08723765721533, -0.024784741280238, 1.2216021805275e+15, 6, 16668536, 63435785.406
7, 0.0044991650838461, -0.010709934583227, -0.0029538560543947, 6896.7112299465, 0.004630418200643, 0.0029036411639143, -0.010667640137217, 0.032664792007829, -0.0070905488457976, -0.089000929869103, 1.5972363994406, 0.055760127089792, -0.06453700075074, 0.089136685713158, -0.032280826513042, 0.0074897632358573, 5.2724823983812, 0.0054655196204591, 0.090141298379244, -0.029415159480881, 1.2216021971956e+15, 7, 16668168, 63435802.021
8, 0.025033965549617, 0.017758453623985, -0.0038191459072266, 6766.7450800915, 0.024800410227814, 0.0039539106607943, 0.018054202412013, 0.056878385351868, 0.011707746122506, -0.093196905791054, 1.6212038845131, 0.074296909822118, -0.053146671614642, 0.093052415246473, -0.057086970079411, 6.2726208680034, 4.8704876839978, 0.025113616963341, 0.094095209040038, -0.054215569708694, 1.2216022138636e+15, 8, 16667936, 63435818.692
9, 0.015160717641361, 0.035466386680816, -0.010004334401797, 6870.9293798099, 0.014693509944734, 0.010218084138787, 0.035601828217858, 0.070435196321018, 0.047567649643818, -0.10411791414453, 1.6339234768142, 0.11162372238242, -0.033530042976095, 0.1028491731798, -0.072063628430759, 6.2370190397856, 5.3200309894395, 0.017897163964252, 0.10431329317883, -0.068909079653428, 1.2216022305324e+15, 9, 16668864, 63435835.381
