timestamp -- motor_step_command,mfc1_stpt,mfc2_stpt,mfc3_stpt,led1_stpt,led2_stpt,sig_status,ft_posx,ft_posy,ft_frame,ft_error,ft_roll,ft_pitch,ft_yaw,ft_heading,adapted_center,instrip,mode,strip_thresh
03/26/2024-10:50:42.754220 -- 800002,0.3,0.0,0.0,1.0,0.0,0,-0.07652561019632403,0.3555354864479998,120,5900.6241289199,-0.016601555216782,-0.028383974509344,0.10157383594167,6.2671092784028,nan,False,live,nan
03/26/2024-10:50:42.786062 -- 800020,0.3,0.0,0.0,1.0,0.0,0,-0.291070297461675,0.34696669712879924,122,5820.3714285714,0.00096448000735111,-0.031301625639754,0.059741752949903,6.1226907889874,nan,False,live,nan
03/26/2024-10:50:42.806327 -- 800020,0.3,0.0,0.0,1.0,0.0,0,-0.314216309187744,0.4015310275493995,123,5672.1444883619,0.019194642482769,-0.0046797195495048,0.0031148645043903,6.119575924483,nan,False,live,nan
03/26/2024-10:50:42.837161 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.28056583924236,0.4138697225432999,125,5445.5948313622,0.0036377754661941,-0.010701368796429,-0.035000999768862,6.1856026294616,nan,False,live,nan
03/26/2024-10:50:42.855903 -- 800008,0.3,0.0,0.0,1.0,0.0,0,-0.25029219969927274,0.4127372634512998,126,5281.1303400174,-0.0012147609071215,0.010025269821802,-0.028781240600439,6.2143838700621,nan,False,live,nan
03/26/2024-10:50:42.886219 -- 800010,0.3,0.0,0.0,1.0,0.0,0,-0.28714535023501503,0.38976751280399924,128,5558.2048823017,-0.0012391994367113,-0.0071105637381928,0.014944300932942,6.1987443169144,nan,False,live,nan
03/26/2024-10:50:42.921113 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.28194883811556903,0.3819019701299986,130,5366.8898083624,-0.0011025563980893,0.0020162498199585,-0.00096636488233199,6.1840759694734,nan,False,live,nan
03/26/2024-10:50:42.955042 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.248289751961961,0.3659148635357994,132,5301.9777874564,-0.0026772947617894,0.011982991542782,-0.00091920627975904,6.1886263877254,nan,False,live,nan
03/26/2024-10:50:42.989231 -- 800011,0.3,0.0,0.0,1.0,0.0,0,-0.23325959131310342,0.3478979260277981,134,5002.3506097561,-0.0046783543707618,0.002050163485326,-0.0016377131153687,6.1920646419175,nan,False,live,nan
03/26/2024-10:50:43.023396 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.24392393128086604,0.34915556238059864,136,4887.6977351916,-0.0016572402852594,-0.0057248464904578,0.0030432004341542,6.1888291982515,nan,False,live,nan
03/26/2024-10:50:43.056142 -- 800011,0.3,0.0,0.0,1.0,0.0,0,-0.22822585241614557,0.34896555749010005,138,4617.9512195122,0.00040017108410674,6.0552029938157e-08,0.0033166081468156,6.1916105884608,nan,False,live,nan
03/26/2024-10:50:43.089567 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.24558184566172264,0.3369883010567989,140,4420.3967770035,0.0006286363033457,-0.0046714579148703,0.0043531133900821,6.1839769140923,nan,False,live,nan
03/26/2024-10:50:43.120886 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.23345023900434184,0.3369239742536987,142,4358.662745098,0.00058099163134025,0.0035873855525327,-0.001121977954256,6.1880684449126,nan,False,live,nan
03/26/2024-10:50:43.139883 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.23338311990789873,0.3364739072843985,143,4228.9350762527,-0.00015146941846343,8.0165625236953e-06,9.4982545366517e-05,6.1879734623672,nan,False,live,nan
03/26/2024-10:50:43.173528 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.23610930547022702,0.3389667497798996,145,4272.8980836237,0.00032045821510734,-0.0017386788687695,0.001039362892286,6.1853447403534,nan,False,live,nan
03/26/2024-10:50:43.207250 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.25653825012421444,0.3365391106832991,147,4442.9960801394,-9.7537320135599e-05,-0.0053657758984349,0.0011498255718598,6.1823529539089,nan,False,live,nan
03/26/2024-10:50:43.239653 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.23526976909989844,0.33148661234219823,149,4239.1281045752,-0.0017187792319365,0.0098565042626882,0.00091309720877494,6.1827925283028,nan,False,live,nan
03/26/2024-10:50:43.271993 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.23233471826223423,0.33432194297849804,151,4048.7528334786,0.001825874679458,0.0074818531014381,-0.0010265559673291,6.1843679652898,nan,False,live,nan
03/26/2024-10:50:43.305424 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.24214641397675143,0.33208335146789913,153,3891.7812636166,-0.002167784275268,0.0015846577068852,-0.00037832736787044,6.1832729078734,nan,False,live,nan
03/26/2024-10:50:43.341036 -- 800013,0.3,0.0,0.0,1.0,0.0,0,-0.25892398694592,0.33257710490039827,155,4075.969472307,0.0025075445436043,-0.0065914280262718,0.0027625489412816,6.1807279107132,nan,False,live,nan
03/26/2024-10:50:43.370782 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.23441952457469103,0.33408684100080066,157,3858.1866550371,-0.00044839865956536,0.003473774315601,-0.0033781350066082,6.1869617477186,nan,False,live,nan
03/26/2024-10:50:43.390981 -- 800011,0.3,0.0,0.0,1.0,0.0,0,-0.23140753773100653,0.34441961596439974,158,3885.304973822,0.0033348692943069,0.0013227206592814,-0.0045234804986371,6.1914852282172,nan,False,live,nan
03/26/2024-10:50:43.423087 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.23720381747293623,0.3395308272689981,160,3669.4219703575,-0.0023499533353782,-0.002735949147505,0.0057062046740089,6.1864849160185,nan,False,live,nan
03/26/2024-10:50:43.457380 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.23415341449728513,0.33532058740409987,162,3438.1614310646,0.00060799155212615,0.0021252579189332,-0.0025910330587631,6.1873351956853,nan,False,live,nan
03/26/2024-10:50:43.489777 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.23309989707917614,0.33377871460949926,164,3100.341761116,-0.00053891866300993,0.00014370296199757,0.0014447704400562,6.1870464685844,nan,False,live,nan
03/26/2024-10:50:43.522483 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.2376871580159967,0.33856520471789864,166,3190.7698343505,0.00079661385142655,-0.00063968402439375,0.00037741724898093,6.1863802543569,nan,False,live,nan
03/26/2024-10:50:43.556483 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.24077409814149964,0.3376072013187006,168,2953.5220235499,-0.0009415312030199,-0.00071262442265385,0.0003095012239245,6.1860733186481,nan,False,live,nan
03/26/2024-10:50:43.590138 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.24291021260584053,0.33482316695279835,170,2939.9860383944,-0.00042060861495241,0.00061805448307167,-0.0012068198141673,6.1864161533132,nan,False,live,nan
03/26/2024-10:50:43.622983 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.24228182803452872,0.33479174585669824,172,2998.2593722755,0.00020035842560738,0.00014139186124144,0.00023369877510701,6.1868019235962,nan,False,live,nan
03/26/2024-10:50:43.657325 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.24260238606248402,0.33404104962239956,174,2908.327510917,-0.0003940667018436,-0.00026786759241564,-0.00016310633074166,6.1868205088268,nan,False,live,nan
03/26/2024-10:50:43.688551 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.24333928302176494,0.3496048933853988,176,4178.3179241169,0.0057813478354308,-0.0012000431144882,-9.6305611741482e-05,6.1876313867898,nan,False,live,nan
03/26/2024-10:50:43.725997 -- 800012,0.3,0.0,0.0,1.0,0.0,0,-0.30050930061087,0.5072043099605992,178,4234.5549692172,0.022346890065434,-0.0081641299128065,-0.00078682395778053,6.1886790181257,nan,False,live,nan
03/26/2024-10:50:43.757735 -- 800005,0.3,0.0,0.0,1.0,0.0,0,-0.43053641478816906,0.6231956002247987,180,4588.5810870526,0.016028105867653,-0.012705446089364,-0.028688193084526,6.236135645151,nan,False,live,nan
03/26/2024-10:50:43.789391 -- 800007,0.3,0.0,0.0,1.0,0.0,0,-0.545118678129015,0.7001364045861003,182,4561.7132058693,0.021606799641536,-0.016456077716644,0.0098540705294396,6.2279915850813,nan,False,live,nan
03/26/2024-10:50:43.822502 -- 800016,0.3,0.0,0.0,1.0,0.0,0,-0.7503984227228251,0.8551118868548997,184,4979.6678619453,0.034348539552357,-0.039192112200444,0.031652002701821,6.1551509120821,nan,False,live,nan
03/26/2024-10:50:43.856453 -- 800025,0.3,0.0,0.0,1.0,0.0,0,-0.894518276158665,1.1166557760188986,186,5278.4149034039,0.057801346112968,-0.01471343671531,0.038564918648221,6.0818341587278,nan,False,live,nan
03/26/2024-10:50:43.889198 -- 800030,0.3,0.0,0.0,1.0,0.0,0,-0.707229364526445,1.333534926733499,188,5805.1971702419,0.0043998224212932,0.04186609158954,0.010513292130602,6.0422888902083,nan,False,live,nan
03/26/2024-10:50:43.920651 -- 800017,0.3,0.0,0.0,1.0,0.0,0,-0.651344632301355,1.6585880214425988,190,6439.3721993599,0.047347126674151,0.02698543907655,-0.065420410802909,6.1452771055299,nan,False,live,nan
03/26/2024-10:50:43.939489 -- 800005,0.3,0.0,0.0,1.0,0.0,0,-0.6794828344471051,1.757879288823899,191,6207.2311580882,0.033813820210493,-0.0063947071559753,-0.097332185399825,6.2426092909297,nan,False,live,nan
