timestamp -- motor_step_command,mfc1_stpt,mfc2_stpt,mfc3_stpt,led1_stpt,led2_stpt,sig_status,ft_posx,ft_posy,ft_frame,ft_error,ft_roll,ft_pitch,ft_yaw,ft_heading,adapted_center,instrip,mode,strip_thresh
03/21/2024-15:16:03.837249 -- 800527,0.02,0.0,0.0,1.0,0.0,0,-4.2398001234351,2.71512030104076,218,9744.7391114983,0.078863675345322,-0.027405633747835,-0.046591057627801,2.1407860355809,nan,False,live,nan
03/21/2024-15:16:03.870810 -- 800520,0.02,0.0,0.0,1.0,0.0,0,-3.9466871968881003,2.35876507592823,220,9374.0684394071,0.10375880541047,0.0057900776887022,-0.01078853424225,2.1934966042245,nan,False,live,nan
03/21/2024-15:16:03.904239 -- 800516,0.02,0.0,0.0,1.0,0.0,0,-3.9749351630055,1.97057786691213,222,9089.1093681917,0.024473715821935,0.085051721522935,-0.013075874426425,2.2231990751908,nan,False,live,nan
03/21/2024-15:16:03.937146 -- 800501,0.02,0.0,0.0,1.0,0.0,0,-3.4910636638200003,1.32992752864344,224,10334.68583878,0.17646852140911,0.033047595862681,-0.081380578735556,2.342842788004,nan,False,live,nan
03/21/2024-15:16:03.969345 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.3601029171828003,0.88543225071792,226,10334.17124183,0.057409347881419,0.045248147551399,-0.094335106171656,2.5402763221266,nan,False,live,nan
03/21/2024-15:16:04.000928 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.4057197894138005,0.35207963705016,228,9470.0326797386,0.064901283104719,0.048495309745814,-0.074195006722834,2.6886418306601,nan,False,live,nan
03/21/2024-15:16:04.033167 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.3007826799516,0.12333788282783101,230,9013.4020034843,0.032576501101273,0.0060594118564102,0.0072515090427644,2.6758228565186,nan,False,live,nan
03/21/2024-15:16:04.067206 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.2798115588747,0.046737979197002996,232,8762.2987804878,0.022333483368475,0.000990881949345,0.013903663803568,2.6700116286545,nan,False,live,nan
03/21/2024-15:16:04.100729 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.0700453516287,-0.52116215331561,234,8662.3449477352,0.10809205565299,0.019913202814001,-0.062221406841734,2.7389995244726,nan,False,live,nan
03/21/2024-15:16:04.133515 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.3288423651570005,-0.66866591879517,236,8468.1781358885,0.041843851152492,0.048810098602306,-0.074411040761459,2.833778900511,nan,False,live,nan
03/21/2024-15:16:04.167184 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.4103115871002,-1.08600385731447,238,8198.4041811847,0.063375660558827,0.031727279617763,-0.039126891303589,2.9349423876766,nan,False,live,nan
03/21/2024-15:16:04.203513 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.4447329188030995,-1.5463382071988998,240,8287.4984749455,0.078321408419803,0.021509198009534,-0.035522741152112,2.991304868862,nan,False,live,nan
03/21/2024-15:16:04.237672 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.3779640328703997,-1.86552778800483,242,7059.224738676,0.029454170242102,-0.0074575536516632,-0.0045100906054368,3.034005705872,nan,False,live,nan
03/21/2024-15:16:04.270019 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.3691376197341,-2.28399238839885,244,7143.143728223,0.047539084957404,-0.0098962115120038,-0.015667059013649,3.1010074478011,nan,False,live,nan
03/21/2024-15:16:04.292031 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.3504447163697995,-2.28557579861172,245,7118.2012195122,0.00085886835942619,-0.006194178614249,0.025377773663684,3.0756296741374,nan,False,live,nan
03/21/2024-15:16:04.319906 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-3.1305896839758,-2.5269163797724197,247,7096.2051393728,0.055457644815161,-0.025813787083154,0.060832373304755,2.9911649986136,nan,False,live,nan
03/21/2024-15:16:04.353268 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.81591025109431,-2.40083510702883,249,7613.7791811847,-0.0078527392472268,-0.049976224778675,0.099797875399062,2.8071409563695,nan,False,live,nan
03/21/2024-15:16:04.385506 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.730720084381,-2.3416252267860003,251,7998.9777874564,-0.00614307755884,0.00024990961044331,0.0013639082506989,2.7714199033309,nan,False,live,nan
03/21/2024-15:16:04.408019 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.57211380491326,-2.36209156953354,252,7467.3989547038,0.02531815467003,-0.046911081243872,-0.0071945734798706,2.7786144768108,nan,False,live,nan
03/21/2024-15:16:04.436734 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.38471907560713,-2.39207335127535,254,7544.3057491289,-0.0014240496412756,-0.017418245651018,0.04591688944008,2.7323779556292,nan,False,live,nan
03/21/2024-15:16:04.470995 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.14215678038532,-2.28848527802781,256,7814.3218641115,0.010378676588557,-0.034875420365631,0.063481810962973,2.5777469309841,nan,False,live,nan
03/21/2024-15:16:04.503504 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.36735656550643,-2.3243655231460503,258,7815.0849303136,-0.0064233164033036,0.04716362806184,-0.038700713436551,2.581269163382,nan,False,live,nan
03/21/2024-15:16:04.535802 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.66526182021538,-2.51559580361067,260,7403.8405923345,0.01750818272433,0.063673935592841,-0.11200925019722,2.7808279915673,nan,False,live,nan
03/21/2024-15:16:04.569160 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.61310357638258,-2.71266835041213,262,7346.9655923345,0.020122149724468,-0.016636912951917,0.032824453216614,2.8105739484399,nan,False,live,nan
03/21/2024-15:16:04.602921 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.59778716394136,-2.86717373433,264,7181.9960801394,0.034895429596885,0.008358584243932,0.0077193527007187,2.7764035300797,nan,False,live,nan
03/21/2024-15:16:04.636481 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.54190796510611,-3.0313356087105,266,6957.8976480836,0.036980489927269,0.0081886159968,-0.020441968241113,2.7964701835999,nan,False,live,nan
03/21/2024-15:16:04.670370 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.44954126181484,-3.2421065055480005,268,7256.1824912892,0.038085321391509,-0.002845265381433,-0.013549108091538,2.8221180208767,nan,False,live,nan
03/21/2024-15:16:04.702201 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.3076959752354798,-3.7083307273719,270,7404.7151567944,0.10039951823544,-0.0071740339274075,0.01418940762616,2.8079039512746,nan,False,live,nan
03/21/2024-15:16:04.734291 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.2462055431023,-3.8054654135435997,272,7683.6903310105,0.0076030330059171,-0.024675768423808,0.064315197103927,2.7567986241046,nan,False,live,nan
03/21/2024-15:16:04.768681 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-2.07516044273592,-4.070331944298,274,8973.7182055749,0.044665161015195,0.004823036638053,0.038203729864249,2.6697216194559,nan,False,live,nan
03/21/2024-15:16:04.802958 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.93436317681608,-4.301217818858699,276,9159.5078397213,0.071505348145097,-0.010894584527196,-0.0039045268994628,2.6479952841498,nan,False,live,nan
03/21/2024-15:16:04.835115 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.7997216942708,-4.6304509996442995,278,9435.7090592334,0.043479248684017,0.016392343959972,-0.065957776333826,2.7698002042946,nan,False,live,nan
03/21/2024-15:16:04.869363 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.6705654491153599,-5.1862991801559,280,8629.4242160279,0.079171472802895,-0.0069905883457693,-0.0026950949316935,2.8250474229668,nan,False,live,nan
03/21/2024-15:16:04.902827 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.56242628796485,-5.2599289216397995,282,8820.918989547,0.02731126222142,-0.012078070648229,0.046267648786941,2.7317585650776,nan,False,live,nan
03/21/2024-15:16:04.936408 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.4399397742203601,-5.5691666292708,284,8677.9516550523,0.073135995679118,0.0022763711995257,0.038061028871754,2.6348535729372,nan,False,live,nan
03/21/2024-15:16:04.967311 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.6636771814019298,-5.9823105481353,286,8626.1145470383,0.071423282167227,0.07692273523041,-0.096338322937744,2.7848045660935,nan,False,live,nan
03/21/2024-15:16:04.986205 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.87150712054916,-6.2209958152146,287,8754.4708188153,0.05801513261425,0.088250304996381,-0.1679038816383,2.9527084477318,nan,False,live,nan
03/21/2024-15:16:05.019369 -- 800300,0.02,0.0,0.0,1.0,0.0,0,-2.3746820236629,-6.8139259895025,289,7511.956010453,0.094189401065148,0.086834385662712,-0.14945482879887,3.2501666303031,nan,False,live,nan
03/21/2024-15:16:05.051214 -- 800300,0.02,0.0,0.0,1.0,0.0,0,-2.2898878286596203,-7.1506285061451,291,7496.2103658537,0.072809502973967,-0.056804825848276,0.0057174735670287,3.2777040692278,nan,False,live,nan
03/21/2024-15:16:05.083297 -- 800300,0.02,0.0,0.0,1.0,0.0,0,-2.0985585985990802,-7.6284950722734,293,8278.7669860627,0.083232086671234,-0.045964701320653,0.074758892341087,3.14918802869,nan,False,live,nan
03/21/2024-15:16:05.104778 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.85445508627188,-7.9468968240051,294,17209.036149826,0.10799317098489,-0.078916678570106,0.061196629542048,3.0879913991479,nan,False,live,nan
03/21/2024-15:16:05.134095 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.88528879950677,-7.8995872913142,296,8149.6711672474,0.0060194873275518,-0.0078206928828928,-0.026967058789718,3.1076369074005,nan,False,live,nan
03/21/2024-15:16:05.153383 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.7529754324651199,-8.2680144319758,297,7065.1415505226,0.12513843332489,-0.037020284752262,0.04639747703396,3.0612394303666,nan,False,live,nan
03/21/2024-15:16:05.187121 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.28519463244731,-8.399513985204,299,14136.050958188,-0.044831102001543,-0.11716837613302,0.10320642080016,2.9186707298017,nan,False,live,nan
03/21/2024-15:16:05.220353 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.9850726669227001,-8.6159437109739,301,6661.4298780488,0.04586881333385,-0.062934364589121,0.11625280520832,2.6733189710514,nan,False,live,nan
03/21/2024-15:16:05.251052 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.13914474252488,-8.2792765229148,303,6469.7443379791,-0.047934485308403,-0.013934610552119,0.0024783292516863,2.5995540091735,nan,False,live,nan
03/21/2024-15:16:05.286046 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.1134828667627699,-8.1653254125615,305,6413.1711672474,-0.022115920503046,0.0099107601755924,-0.042148942305732,2.6144661337603,nan,False,live,nan
03/21/2024-15:16:05.319907 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.02678058754766,-8.1584240759826,307,7033.0801393728,0.018794703606897,-0.027764084628169,0.053120216918761,2.602024413455,nan,False,live,nan
03/21/2024-15:16:05.351104 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.61377563311284,-8.0376215069472,309,6999.5513937282,0.05098910323967,-0.072398114958767,0.1107106995561,2.3955204020562,nan,False,live,nan
03/21/2024-15:16:05.369768 -- 800518,0.02,0.0,0.0,1.0,0.0,0,-0.32311201830216,-7.840474282826099,310,7075.024825784,0.028226690512415,-0.11378157650451,0.18617290246457,2.2093474995917,nan,False,live,nan
03/21/2024-15:16:05.399823 -- 800510,0.02,0.0,0.0,1.0,0.0,0,-0.56467341384363,-8.098980321461099,312,7288.8301393728,0.031880755345066,0.062818968174498,-0.10030245945322,2.2714158794326,nan,False,live,nan
03/21/2024-15:16:05.418610 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.59234746559208,-8.1529588483194,313,8604.0792682927,0.005802196762935,0.019382856431582,-0.12796594826821,2.3993818277008,nan,False,live,nan
03/21/2024-15:16:05.437012 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.02263957962326,-8.4294282125883,314,6875.968641115,-0.0081328268514225,0.17069854016764,-0.24701344437911,2.6463952720799,nan,False,live,nan
03/21/2024-15:16:05.471216 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.1339749260258,-8.7195077286417,316,8771.4272648084,0.023999402181014,0.022192301297228,-0.0009995907270978,2.8221684430747,nan,False,live,nan
03/21/2024-15:16:05.503152 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-1.02265237042836,-8.6641030883079,318,7030.4006968641,0.018053168718682,-0.0025343003879738,0.055010733609506,2.8019555672301,nan,False,live,nan
03/21/2024-15:16:05.535026 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.85152012530553,-8.6100871520112,320,7145.3414634146,0.017153144941494,0.0051356229310321,-0.033957007133668,2.7418175993559,nan,False,live,nan
03/21/2024-15:16:05.571141 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.7708910681881199,-8.7051240265854,322,7098.56271777,0.018258195674316,-0.015678460166787,0.013702382368477,2.7440551833409,nan,False,live,nan
03/21/2024-15:16:05.602595 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.68554329844953,-8.8569245308467,324,6957.5204703833,0.012485832298677,-0.0068266131388449,0.041934375546163,2.7361357189266,nan,False,live,nan
03/21/2024-15:16:05.634851 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.39981791264106004,-9.1930538640606,326,7109.587543554,0.085708226618484,-0.029900853237778,-0.052833558794128,2.837097919678,nan,False,live,nan
03/21/2024-15:16:05.655006 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.32618994198489004,-9.2188640032947,327,7490.4721254355,0.015729009097204,-0.020711625963812,0.015701432116601,2.8213964875614,nan,False,live,nan
03/21/2024-15:16:05.688536 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.281728107063522,-9.3287066200719,329,7059.9459930314,0.024333178307319,-0.01626101158012,0.10991463914179,2.7274655509308,nan,False,live,nan
03/21/2024-15:16:05.719353 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.10405974369277202,-9.360675542780399,331,6944.4420731707,0.01430402968361,0.023010053519836,0.021606887258564,2.5532430466279,nan,False,live,nan
03/21/2024-15:16:05.751343 -- 800500,0.02,0.0,0.0,1.0,0.0,0,-0.015916860477922498,-9.6500588646774,333,7174.4834494774,0.051213190109759,-0.04032936451846,0.0081979863854394,2.498376611222,nan,False,live,nan
03/21/2024-15:16:05.784972 -- 800500,0.02,0.0,0.0,1.0,0.0,0,0.22486225378817398,-10.1120168163648,335,7605.2486933798,0.098580930230783,0.042235687333456,-0.015976811105282,2.5746613036296,nan,False,live,nan
03/21/2024-15:16:05.818298 -- 800500,0.02,0.0,0.0,1.0,0.0,0,0.5231310852138,-10.2962519143683,337,7569.3220043573,0.046469432483652,-0.041500605259626,-0.0069898922275035,2.6073139869989,nan,False,live,nan
03/21/2024-15:16:05.851800 -- 800500,0.02,0.0,0.0,1.0,0.0,0,1.12717559559306,-10.5247497246249,339,9410.887195122,0.07115482726166,-0.062658514814845,0.097054180905264,2.4530826609631,nan,False,live,nan
03/21/2024-15:16:05.884762 -- 800518,0.02,0.0,0.0,1.0,0.0,0,1.59166788813747,-10.3708892157636,341,10224.419790759,0.04159015792213,-0.064154190589896,0.13021719818396,2.2087901857803,nan,False,live,nan
03/21/2024-15:16:05.919291 -- 800547,0.02,0.0,0.0,1.0,0.0,0,1.42816675621416,-10.1171441963973,343,8565.0592592593,-0.063146899583095,-0.050972843042254,0.10981269749055,1.9795680674582,nan,False,live,nan
03/21/2024-15:16:05.951121 -- 800575,0.02,0.0,0.0,1.0,0.0,0,1.93429421957523,-9.7295924694756,345,8955.3253484321,0.10733262038833,-0.079248582168836,0.1004529616919,1.7648428904475,nan,False,live,nan
