timestamp -- motor_step_command,mfc1_stpt,mfc2_stpt,mfc3_stpt,led1_stpt,led2_stpt,sig_status,ft_posx,ft_posy,ft_frame,ft_error,ft_roll,ft_pitch,ft_yaw,ft_heading,adapted_center,instrip,mode,strip_thresh
03/22/2024-11:42:51.603845 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0250488918560006,-6.46539106899357,162,5388.331010453,-0.00010926569299437,0.0018554180004621,0.0026756530208446,2.5271824563664,nan,False,live,nan
03/22/2024-11:42:51.637811 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0522560850215008,-6.467501622104701,164,5298.7726480836,0.0054954015688731,-0.0091566369968842,-0.0023163261300319,2.528474789301,nan,False,live,nan
03/22/2024-11:42:51.671858 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0392219442593014,-6.44523612481032,166,5601.0849673203,-0.0033281497055071,-0.0023895946385067,-0.0029564224935593,2.5245753323567,nan,False,live,nan
03/22/2024-11:42:51.704162 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0314491154324017,-6.4631459767370405,168,5746.9171752398,-0.0064281139658469,0.0061560999829105,0.0061709311061431,2.5217944659906,nan,False,live,nan
03/22/2024-11:42:51.736979 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0467721203477005,-6.44281727349261,170,5676.6859756098,-0.00036781951927229,-0.0029196906442803,0.0022192189249469,2.5159470405756,nan,False,live,nan
03/22/2024-11:42:51.771036 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0649713335879003,-6.43622982366828,172,6003.5378919861,0.0015195572874998,-0.0035280448696446,0.001592321764868,2.5115902175429,nan,False,live,nan
03/22/2024-11:42:51.804025 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0569675941562018,-6.42017053601883,174,5710.3071895425,-0.0017947429831423,-0.00049115002025845,0.0013094600887855,2.5093885083216,nan,False,live,nan
03/22/2024-11:42:51.836494 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0410093443373007,-6.42892656018891,176,5804.4734320557,-0.0025716327558684,0.00044382675677163,0.00015301649559158,2.5104519045354,nan,False,live,nan
03/22/2024-11:42:51.870600 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0640738203545013,-6.432029385316651,178,5536.9751633987,0.0027056673832082,-0.0023284800704049,-0.00029331687920649,2.5094730302044,nan,False,live,nan
03/22/2024-11:42:51.902150 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0497565008372014,-6.4312987922343,180,5439.06228223,-0.0018586867736019,0.0062580266809284,0.00036916692535683,2.5082619716621,nan,False,live,nan
03/22/2024-11:42:51.934298 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.061302849271101,-6.44367357451263,182,5461.9385620915,0.00071894920760431,0.00075456081756095,0.00017157880626072,2.5095348406246,nan,False,live,nan
03/22/2024-11:42:51.970469 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0711909183727997,-6.4017525001656,184,5286.4995644599,-0.0050934580524106,-0.012668681035066,0.0068989009381631,2.502119025008,nan,False,live,nan
03/22/2024-11:42:52.003214 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0438300498728008,-6.417857769333601,186,5267.160924553,0.00097506185325668,0.0050749399325885,-0.0010239258017132,2.5024467638663,nan,False,live,nan
03/22/2024-11:42:52.037081 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0559900577906003,-6.40201174852557,188,5060.5960784314,-0.003299753550403,-0.0040248926041092,0.0030177615608764,2.5006669948147,nan,False,live,nan
03/22/2024-11:42:52.070327 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0622903714958003,-6.39185473531197,190,5003.3160418483,0.0013809322082857,-0.0012430051822535,-0.0014703462127891,2.4994779161146,nan,False,live,nan
03/22/2024-11:42:52.103087 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0446912960816022,-6.4153745928170105,192,4876.4342334495,0.00094136957813974,0.0048384321594334,0.0017466127515469,2.4995012724792,nan,False,live,nan
03/22/2024-11:42:52.136763 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.021898084239501,-6.4334881004334905,194,5304.0387799564,0.00069271728408868,0.011157125195915,5.3663709697927e-05,2.4966182337156,nan,False,live,nan
03/22/2024-11:42:52.170829 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.051825700898,-6.42466232137302,196,5152.7365896206,0.0028911334375238,0.0029239356151333,0.0019140232760484,2.4952677066285,nan,False,live,nan
03/22/2024-11:42:52.204529 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.056505104846302,-6.396021245665411,198,5169.3545573485,-0.0065115981351046,0.0041375081230068,-0.0032737527296585,2.4940615231666,nan,False,live,nan
03/22/2024-11:42:52.231335 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0542756092760008,-6.41135721252939,199,5049.5178727114,0.0036360950494378,0.0036692738104781,-0.0039137188499465,2.4979752420165,nan,False,live,nan
03/22/2024-11:42:52.260557 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.090260438054301,-6.39703573065318,201,5512.1143605412,6.9993423952354e-05,-0.002896711028381,0.002667799792024,2.4867985603587,nan,False,live,nan
03/22/2024-11:42:52.280294 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0519839798249002,-6.38141135008905,203,5459.727629856,-0.0054450031332135,0.0030801808166497,-0.0014971567665639,2.4888829495954,nan,False,live,nan
03/22/2024-11:42:52.302898 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0488144366753005,-6.38368872954027,204,5225.0723626853,-3.951425263601e-05,0.0013003593944683,0.0014312817109926,2.4874516678844,nan,False,live,nan
03/22/2024-11:42:52.337707 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0612470949776007,-6.38782949725392,206,5287.6074074074,0.0001061156781229,-0.0018138539519972,0.00095322598630818,2.4855274027189,nan,False,live,nan
03/22/2024-11:42:52.370001 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0718909308800022,-6.390856293259381,208,5178.5148212729,0.0018810918962792,-0.00035477376746702,0.00036369890838514,2.4834908076721,nan,False,live,nan
03/22/2024-11:42:52.402393 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0374112991856013,-6.40551688308171,210,5019.5254901961,0.00056189692954422,-0.00082961653648052,0.0030739111567357,2.4733262765559,nan,False,live,nan
03/22/2024-11:42:52.436216 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0530683100414002,-6.40423210716588,212,4740.369385085,0.0038721667108066,-0.0028469941184404,0.0020230563844624,2.4701473057179,nan,False,live,nan
03/22/2024-11:42:52.470639 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0540445288499,-6.39432620878461,214,4730.2821631051,0.00039105204256811,-0.0067352675283237,-8.6916879750359e-05,2.4658724176861,nan,False,live,nan
03/22/2024-11:42:52.501269 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0551475686750003,-6.381240322241851,216,4566.8643698212,-0.0016572861550352,-0.002315423510065,0.0022643160609646,2.4605016128173,nan,False,live,nan
03/22/2024-11:42:52.520632 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0551660994527001,-6.3824439968248505,217,4674.4548626254,0.00031560021236815,0.00024782261693469,-3.9559396096687e-05,2.4605411722134,nan,False,live,nan
03/22/2024-11:42:52.553457 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0529052404043,-6.3941302336461,219,4355.3571740078,0.0003534119404539,0.0015494976680062,-0.0031192943670532,2.4658744696093,nan,False,live,nan
03/22/2024-11:42:52.586184 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0510217791323004,-6.391348507974181,221,4584.3923278117,-0.00030341588338651,0.00070503544392168,-0.00032216839417378,2.4662614353564,nan,False,live,nan
03/22/2024-11:42:52.620063 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.045841234285401,-6.398040894459241,223,4519.8716157205,-0.00178700535162,0.0017754206585528,-0.0022695486450303,2.4686857943959,nan,False,live,nan
03/22/2024-11:42:52.652062 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.054842558224701,-6.39473008439688,225,4264.2699520279,0.0035782619063321,-0.0014584020965635,0.0021362995776362,2.466628052457,nan,False,live,nan
03/22/2024-11:42:52.686894 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0548893170092004,-6.39604076128146,227,4282.8967320261,-0.00050206492877629,-8.7604144206065e-05,0.0013069666908517,2.4654687375712,nan,False,live,nan
03/22/2024-11:42:52.720475 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0524493212057013,-6.396051158357221,229,4077.5732345248,0.0020250956122434,0.0012871714476837,-0.00049632052202702,2.4666586841896,nan,False,live,nan
03/22/2024-11:42:52.752882 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.0531374719028008,-6.39417533097171,231,4170.5619006103,-0.00042593237450307,-0.00042511697412816,0.00016804391204644,2.4667686106385,nan,False,live,nan
03/22/2024-11:42:52.786728 -- 799700,0.02,0.0,0.0,1.0,0.0,0,1.1605678122413998,-6.4206226060581,233,4712.7802964255,0.02982178992611,-0.022751076781002,0.017244874024459,2.4490932687122,nan,False,live,nan
03/22/2024-11:42:52.820107 -- 799709,0.02,0.0,0.0,1.0,0.0,0,1.6670129070501005,-6.33485158301661,235,5480.7044463819,0.036832710041058,-0.062050413359361,0.10411277384958,2.278221469705,nan,False,live,nan
03/22/2024-11:42:52.853715 -- 799741,0.02,0.0,0.0,1.0,0.0,0,2.0443926039906017,-6.30879627820908,237,7339.2375545852,0.070990257876893,-0.046918521558222,0.1156379803866,2.0298517616076,nan,False,live,nan
03/22/2024-11:42:52.898369 -- 799762,0.02,0.0,0.0,1.0,0.0,0,2.3390793493464006,-6.163218668102401,239,9064.8645470383,0.007936873101546,-0.0040206040917334,0.051918249470015,1.8664453485611,nan,False,live,nan
03/22/2024-11:42:52.924988 -- 799770,0.02,0.0,0.0,1.0,0.0,0,2.825914308415201,-6.0347253894858905,241,7717.5536181343,0.090371208099591,-0.057653185272787,0.0072818782384836,1.7993527113697,nan,False,live,nan
03/22/2024-11:42:52.950422 -- 799770,0.02,0.0,0.0,1.0,0.0,0,3.2519431918956005,-5.97368029412733,243,7341.3090671316,0.038287017034432,-0.025593017465558,-0.0018375075930832,1.8058005269078,nan,False,live,nan
03/22/2024-11:42:52.970743 -- 799770,0.02,0.0,0.0,1.0,0.0,0,3.3789872627625,-6.104780606719441,244,7474.0087260035,0.051272172461723,0.032775399243014,0.0053410679711744,1.8004594589366,nan,False,live,nan
03/22/2024-11:42:53.004320 -- 799777,0.02,0.0,0.0,1.0,0.0,0,3.789158231097301,-6.13781721380574,246,8181.1978213508,0.083285336656924,-0.02855748434165,0.023690715798558,1.749954164664,nan,False,live,nan
03/22/2024-11:42:53.036641 -- 799791,0.02,0.0,0.0,1.0,0.0,0,4.2474389716407,-6.1431466660167,248,8508.7652439024,0.067983035024949,-0.021436883246323,0.055915545925753,1.6344456858772,nan,False,live,nan
03/22/2024-11:42:53.070626 -- 799805,0.02,0.0,0.0,1.0,0.0,0,4.6596240439674,-5.89141208746425,250,8901.7846556234,0.069026153044192,-0.041424567074883,0.053521282555986,1.5276888874311,nan,False,live,nan
03/22/2024-11:42:53.103180 -- 799820,0.02,0.0,0.0,1.0,0.0,0,5.029955828601301,-5.72271422637834,252,8699.5979965157,0.048795601117633,-0.0076234050431008,0.069935820293947,1.4065709317821,nan,False,live,nan
03/22/2024-11:42:53.136271 -- 799837,0.02,0.0,0.0,1.0,0.0,0,5.346606189550801,-5.62771701606891,254,9047.7256097561,0.062495188106794,-0.0017318007509508,0.06853430858481,1.2798061629503,nan,False,live,nan
03/22/2024-11:42:53.168579 -- 799846,0.02,0.0,0.0,1.0,0.0,0,5.729922646208401,-5.39289861321201,256,8453.9320557491,0.068948423911883,-0.016465404998535,0.035878810939729,1.2091090378117,nan,False,live,nan
03/22/2024-11:42:53.187517 -- 799848,0.02,0.0,0.0,1.0,0.0,0,5.868303740053201,-5.3105492245974,257,8303.4895470383,0.052937428444278,-0.0088822258716704,0.017752584639875,1.1913564531719,nan,False,live,nan
03/22/2024-11:42:53.220396 -- 799859,0.02,0.0,0.0,1.0,0.0,0,6.048410482468201,-5.026740983323171,259,8274.1293554007,0.053606815789638,-0.020998480948464,0.047087476621109,1.1015791907607,nan,False,live,nan
03/22/2024-11:42:53.251307 -- 799881,0.02,0.0,0.0,1.0,0.0,0,6.431951068262101,-4.60103697211489,261,7423.7739547038,0.073676374576404,-0.044651862999302,0.078387162723213,0.93433118978418,nan,False,live,nan
03/22/2024-11:42:53.271322 -- 799888,0.02,0.0,0.0,1.0,0.0,0,6.616396865750101,-4.396370569791157,262,7250.0383442266,0.090504128723668,-0.015670655558103,0.058807378483785,0.87552381130039,nan,False,live,nan
03/22/2024-11:42:53.302007 -- 799897,0.02,0.0,0.0,1.0,0.0,0,6.6282324852972,-4.14802337704017,264,7155.9324912892,0.020629437823675,-0.018746635471735,0.030949507566548,0.80230064665391,nan,False,live,nan
03/22/2024-11:42:53.337102 -- 799908,0.02,0.0,0.0,1.0,0.0,0,6.966526650360601,-3.8883310525951504,266,7562.5047909408,0.097268746753692,0.011547211467875,0.040127793695179,0.71916178528064,nan,False,live,nan
03/22/2024-11:42:53.369249 -- 799909,0.02,0.0,0.0,1.0,0.0,0,7.0819551920997,-3.9631271809393502,268,7255.7173344948,0.0026283283175058,0.014969749051702,-0.0071204563083649,0.71059260685554,nan,False,live,nan
03/22/2024-11:42:53.403396 -- 799898,0.02,0.0,0.0,1.0,0.0,0,7.348143455480221,-4.13387271571401,270,8035.2848432056,-0.0057921812689504,0.05549935010329,-0.056977336771724,0.7963012999421,nan,False,live,nan
03/22/2024-11:42:53.436511 -- 799873,0.02,0.0,0.0,1.0,0.0,0,7.627262437587181,-4.08939567589236,272,8544.637630662,0.039632713725783,0.010875570699124,-0.093616102633443,0.99392367681041,nan,False,live,nan
03/22/2024-11:42:53.470160 -- 799861,0.02,0.0,0.0,1.0,0.0,0,7.940482870774381,-4.0185081912425105,274,9452.7498910675,0.041320469532216,0.014120078043937,-0.023823222882334,1.0897079898619,nan,False,live,nan
03/22/2024-11:42:53.502980 -- 799864,0.02,0.0,0.0,1.0,0.0,0,8.21125865809239,-3.97970585381853,276,9531.5444250871,0.001002174135618,0.038710220895993,0.036638220681627,1.0644146039997,nan,False,live,nan
03/22/2024-11:42:53.536625 -- 799875,0.02,0.0,0.0,1.0,0.0,0,8.355526084969501,-4.121157330073411,278,9211.6145470383,-0.028419993832244,0.029476596590893,0.038037411822951,0.97505803785481,nan,False,live,nan
03/22/2024-11:42:53.570927 -- 799875,0.02,0.0,0.0,1.0,0.0,0,8.643222462368911,-4.198362663195789,280,9227.506533101,0.021287773896028,0.033819345885925,-0.01980300286253,0.98083838531723,nan,False,live,nan
03/22/2024-11:42:53.603334 -- 799875,0.02,0.0,0.0,1.0,0.0,0,9.140466381313171,-3.7525203260550604,282,9158.2347560976,0.099298115783098,-0.023203131013452,-0.0034346116853552,0.97839553030631,nan,False,live,nan
03/22/2024-11:42:53.637272 -- 799879,0.02,0.0,0.0,1.0,0.0,0,9.597288349814491,-3.5016996406586705,284,9188.4947735192,0.059520826865032,0.030648080971722,0.017984250317525,0.94353857880297,nan,False,live,nan
03/22/2024-11:42:53.671602 -- 799890,0.02,0.0,0.0,1.0,0.0,0,9.851249296642681,-3.1159916480108105,286,9635.2678571429,0.11334790435575,-0.021895892736446,0.052076357515837,0.86053798761736,nan,False,live,nan
03/22/2024-11:42:53.704014 -- 799910,0.02,0.0,0.0,1.0,0.0,0,10.114563440628471,-2.7321264642889505,288,9969.6210801394,0.04470411583215,-0.018412161483777,0.10707778052653,0.70640896570433,nan,False,live,nan
03/22/2024-11:42:53.736643 -- 799937,0.02,0.0,0.0,1.0,0.0,0,10.167960112864,-2.1293463605961604,290,9129.7138501742,0.12120587322091,-0.046654385417528,0.1213903550182,0.49173295690833,nan,False,live,nan
03/22/2024-11:42:53.769352 -- 799971,0.02,0.0,0.0,1.0,0.0,0,9.98814450310512,-1.3643324858934003,292,8544.3898083624,0.12715677292565,-0.097095312000636,0.1443404962377,0.21998228562097,nan,False,live,nan
03/22/2024-11:42:53.801916 -- 799999,0.02,0.0,0.0,1.0,0.0,0,9.7510849641138,-0.8936261797289999,294,7529.7905052265,0.033764510570106,-0.04639866683424,0.10594276232192,0.0060501494444116,nan,False,live,nan
03/22/2024-11:42:53.837604 -- 800026,0.02,0.0,0.0,1.0,0.0,0,9.526605284508841,-0.7487329430193004,296,7136.4255226481,0.016680297266758,-0.0347137549169,0.10411908051191,6.0786886120898,nan,False,live,nan
03/22/2024-11:42:53.869435 -- 800050,0.02,0.0,0.0,1.0,0.0,0,9.102910027954021,-0.7930608447593999,298,6580.9734320557,0.032672354210641,-0.10429953871058,0.097259086432035,5.8883835468501,nan,False,live,nan
03/22/2024-11:42:53.902651 -- 800068,0.02,0.0,0.0,1.0,0.0,0,8.731417600908362,-0.7682092234122,300,6068.7395470383,0.026610665194132,-0.047703264468003,0.064765700688506,5.7440455268907,nan,False,live,nan
03/22/2024-11:42:53.938334 -- 800083,0.02,0.0,0.0,1.0,0.0,0,8.37043470957639,-0.7516321570275002,302,5934.1271777003,0.040906012567756,-0.01979027838194,0.050343403926488,5.6276808663027,nan,False,live,nan
03/22/2024-11:42:53.968933 -- 800086,0.02,0.0,0.0,1.0,0.0,0,8.33393732551152,-0.7052145114177004,304,6095.0509581882,0.019827329617662,-0.0071191463163993,0.0046569639079111,5.6024776791264,nan,False,live,nan
03/22/2024-11:42:54.002636 -- 800072,0.02,0.0,0.0,1.0,0.0,0,8.5754242267317,-0.6860282393877002,306,5936.4734320557,-0.033913092120819,0.043175351405327,-0.068487067703953,5.7100457509961,nan,False,live,nan
03/22/2024-11:42:54.037396 -- 800045,0.02,0.0,0.0,1.0,0.0,0,8.702741713954651,-0.6593976064152001,308,6600.1820557491,0.0090654724486977,0.022545944764097,-0.12047820985367,5.9253676900846,nan,False,live,nan
03/22/2024-11:42:54.069582 -- 800008,0.02,0.0,0.0,1.0,0.0,0,9.003352813479061,-0.6731599780356006,310,7106.6864111498,-0.019852286216575,0.065652304002945,-0.14715752714817,6.214369729794,nan,False,live,nan
03/22/2024-11:42:54.102822 -- 799974,0.02,0.0,0.0,1.0,0.0,0,9.345880355868601,-0.7155833415657007,312,7215.9690766551,-0.001084827029497,0.046290923757222,-0.11600143543724,0.20308526095576,nan,False,live,nan
03/22/2024-11:42:54.136258 -- 799952,0.02,0.0,0.0,1.0,0.0,0,9.653077808193121,-0.6751182089282999,314,8868.6126361656,0.042147433925074,0.04518475730999,-0.062657596882781,0.37496062158472,nan,False,live,nan
03/22/2024-11:42:54.167233 -- 799946,0.02,0.0,0.0,1.0,0.0,0,9.5675222110368,-0.8569632738662998,316,8465.9638501742,-0.030624532828394,0.0073290432540559,-0.012176694364135,0.42282774712626,nan,False,live,nan
03/22/2024-11:42:54.187069 -- 799947,0.02,0.0,0.0,1.0,0.0,0,9.61452084614871,-0.8426187686319002,317,8483.6406794425,0.010715012756092,0.012388884197893,0.011967406769253,0.41086034035701,nan,False,live,nan
03/22/2024-11:42:54.218840 -- 799950,0.02,0.0,0.0,1.0,0.0,0,9.5204855625378,-0.7389837969600004,319,8713.8101045296,0.0096890763403551,-0.018940950693536,0.010835306644514,0.38745418543018,nan,False,live,nan
03/22/2024-11:42:54.255210 -- 799954,0.02,0.0,0.0,1.0,0.0,0,9.544346234920472,-0.7477361077260003,321,8499.5766550523,-0.0019068688102323,0.008337843609338,0.031425701183962,0.35512834214838,nan,False,live,nan
03/22/2024-11:42:54.286914 -- 799956,0.02,0.0,0.0,1.0,0.0,0,9.5199802021632,-0.7504418612517005,323,7896.6641986063,-0.0011761192627879,0.013337303968551,0.003833489081879,0.34334269792753,nan,False,live,nan
03/22/2024-11:42:54.318245 -- 799958,0.02,0.0,0.0,1.0,0.0,0,9.53957470565253,-0.7588582657329002,325,7793.3162020906,0.0040918573559883,-0.0083880815444593,0.0065784693993878,0.32229477735609,nan,False,live,nan
03/22/2024-11:42:54.352283 -- 799960,0.02,0.0,0.0,1.0,0.0,0,9.50389633535544,-0.7888157712867003,327,7403.1898954704,-0.0014272638617207,0.0016044917841487,0.0047095774096438,0.31362153084198,nan,False,live,nan
03/22/2024-11:42:54.384886 -- 799958,0.02,0.0,0.0,1.0,0.0,0,9.515289784576561,-0.7883924567544005,329,7340.1777003484,0.0079951565097186,-0.0089093877966556,-0.00073268362828242,0.3224772259278,nan,False,live,nan
03/22/2024-11:42:54.419208 -- 799958,0.02,0.0,0.0,1.0,0.0,0,9.5325072860208,-0.8188799295900004,331,7694.6972996516,0.0041420057737519,0.009720599000172,0.005714807369649,0.32347546198662,nan,False,live,nan
03/22/2024-11:42:54.452476 -- 799957,0.02,0.0,0.0,1.0,0.0,0,9.53446480680936,-0.8799399232515004,333,7214.1916376307,-0.0017828548106036,0.0055704404270713,-0.0022492421032867,0.33094850403137,nan,False,live,nan
03/22/2024-11:42:54.487459 -- 799957,0.02,0.0,0.0,1.0,0.0,0,9.55017488396823,-0.8965701895587004,335,7128.3667247387,-0.00072648777789015,0.0023043580340612,6.4149564472995e-05,0.33232177116877,nan,False,live,nan
03/22/2024-11:42:54.518854 -- 799957,0.02,0.0,0.0,1.0,0.0,0,9.54365078455692,-0.8916080443815,337,7438.043989547,0.00066432595314217,-0.00075449663793519,-0.00056295894576718,0.33459844552709,nan,False,live,nan
03/22/2024-11:42:54.538516 -- 799957,0.02,0.0,0.0,1.0,0.0,0,9.54009292212765,-0.8968061706486008,338,7031.1014808362,-0.002025785039792,-0.00055223383377356,0.0010405969191898,0.3335578486079,nan,False,live,nan
03/22/2024-11:42:54.570125 -- 799957,0.02,0.0,0.0,1.0,0.0,0,9.5414185584684,-0.8966296369959004,340,6745.1393728223,0.0019630663880579,0.00097673300836291,-0.0014623336307338,0.33414983088012,nan,False,live,nan
03/22/2024-11:42:54.604047 -- 799957,0.02,0.0,0.0,1.0,0.0,0,9.55122355646799,-0.8988560842683002,342,6581.5513937282,0.00042806124686993,0.0019461537629144,-0.00023074404799498,0.33188700154667,nan,False,live,nan
03/22/2024-11:42:54.635967 -- 799958,0.02,0.0,0.0,1.0,0.0,0,9.5444361932286,-0.8988304089753001,344,6284.7952961672,-0.00031597030946809,0.00043935329290729,-0.000960196389741,0.32985066051757,nan,False,live,nan
03/22/2024-11:42:54.669596 -- 799958,0.02,0.0,0.0,1.0,0.0,0,9.54336763879041,-0.8996112715583999,346,6010.7478222997,-0.00051575911947518,-0.00079959454745501,0.00011532995342178,0.32889832040188,nan,False,live,nan
03/22/2024-11:42:54.703715 -- 799958,0.02,0.0,0.0,1.0,0.0,0,9.53955167958777,-0.8935817036133002,348,6097.1676829268,0.001761359691309,-0.00020039689209167,0.00099698861006756,0.32770734436687,nan,False,live,nan
